hashtag_H   cluster_C_leader(userID)   relative_frequency_H_C  frequency_H_in_C  frequency_H_overall   count_H_in_C   count_hashtags_in_C   count_H_entire_dataset    count_hashtags_entire_dataset
ThankYouDonWinslow	2570178294	11111.11111	1.00000	.00009	1	1	7	73477
JoinTheLegion	2573480784	6666.60000	.33333	.00005	1	3	4	73477
StopRussia	2573480784	462.95833	.33333	.00072	1	3	53	73477
SlavaUkraini	2573480784	529.09523	.33333	.00063	1	3	47	73477
JohnsonOut81	259388294	2500.00000	.25000	.00010	1	4	8	73477
Partygate	259388294	62.34413	.25000	.00401	1	4	295	73477
oneruleforthem	259388294	2500.00000	.25000	.00010	1	4	8	73477
ThisMorning	259388294	5000.00000	.25000	.00005	1	4	4	73477
LongCovid	2601869406	55.80357	1.00000	.01792	1	1	1317	73477
America	26053643	5263.15789	1.00000	.00019	1	1	14	73477
MattGaetz	26138685	25000.00000	1.00000	.00004	1	1	3	73477
Mariupol	262219168	204.91803	1.00000	.00488	1	1	359	73477
StephenColbert	263677606	20000.00000	1.00000	.00005	1	1	4	73477
Partygate	2698422738	249.37655	1.00000	.00401	1	1	295	73477
Partygate	27212075	249.37655	1.00000	.00401	1	1	295	73477
EqualPay	27321159	100000.00000	1.00000	.00001	1	1	1	73477
DeliverForVotingRights	2732591676	25000.00000	1.00000	.00004	1	1	3	73477
songsofcomfort	2740821001	25000.00000	1.00000	.00004	1	1	3	73477
Mariupol	2749315621	204.91803	1.00000	.00488	1	1	359	73477
COVID	275104144	54.46568	.33333	.00612	1	3	450	73477
PreExistingCondition	275104144	8333.25000	.33333	.00004	1	3	3	73477
HighRisk	275104144		.33333		1	3		73477
Ukraine	2758100418	12.22792	.50000	.04089	1	2	3005	73477
Ukrainian	2758100418	141.64305	.50000	.00353	1	2	260	73477
universaldentalcare	2769370660		1.00000		1	1		73477
UkraineWar	277587469	709.21985	1.00000	.00141	1	1	104	73477
Ukraine	27831488	24.45585	1.00000	.04089	1	1	3005	73477
mailonsunday	27843318		1.00000		1	1		73477
