51254332	5
51254332	2
51254332	1
51254332	3
51254332	12
51254332	10
51254332	8
51254332	0
51254332	1
51254332	6
51254332	2
51254332	16
51254332	8
51254332	3
51254332	4
51254332	11
51254332	4
51254332	0
51254332	5
51254332	13
51254332	8
51254332	1
51254332	9
51254332	1
51254332	3
51254332	4
51254332	1
51254332	5
51254332	9
51254332	1
